ID;DT_CUSTOMER;YEAR_BIRTH;ANNUAL_INCOME;ID_EDUCATION;ID_MARITAL_STATUS;KID_HOME;TEEN_HOME;DAYS_LAST_PURCHASE;MNT_WINES;MNT_FRUITS;MNT_MEAT;MNT_FISH;MNT_SWEET;NUM_DEALS_PURCHASES;WEB_PURCHASES;CATALOG_PURCHASES;STORE_PURCHASES;WEB_VISITS_MONTH;COMPLAIN
10640;5/9/2013;1974;44392;3;6;1;1;71;87;5;71;7;12;5;4;1;4;7;0
3498;25/11/2012;1976;55424;5;4;0;1;6;462;61;184;10;53;4;7;5;9;6;0
6742;13/1/2013;1979;17688;3;4;1;0;82;2;2;1;3;1;1;1;0;2;8;1
1172;1/5/2013;1983;92491;5;4;0;0;71;979;44;935;29;25;1;7;5;12;3;0
569;14/12/2013;1991;90273;3;5;0;0;32;704;129;853;120;74;1;5;6;7;2;0
4686;2/4/2014;1962;82571;5;7;0;0;28;861;31;558;62;95;0;6;5;13;2;0
1381;28/1/2014;1982;38513;5;5;1;0;20;172;3;115;16;0;5;6;1;5;8;0
2634;18/4/2014;1979;16653;4;5;1;0;10;5;7;31;15;4;3;2;1;3;6;0
10905;29/10/2012;1955;42586;3;6;1;1;7;194;2;56;0;0;5;4;1;6;8;0
1744;7/1/2013;1965;23529;2;5;0;1;67;9;7;13;3;2;1;1;1;2;6;0
1000;8/3/2013;1961;74881;4;6;1;1;48;505;72;270;36;27;4;9;2;12;5;0
3828;17/2/2013;1951;71107;3;4;0;1;61;533;10;217;198;174;2;7;6;13;4;0
8605;23/3/2014;1964;46910;5;6;1;1;36;48;0;14;0;0;2;2;0;3;6;0
10304;28/12/2012;1959;18690;3;4;0;0;77;6;1;7;23;4;1;1;1;2;8;0
4351;27/4/2013;1955;37244;3;3;1;1;90;18;2;10;0;0;1;1;1;2;7;0
10129;12/3/2014;1966;82427;3;6;0;0;35;482;147;509;104;107;1;3;5;12;1;0
2499;6/5/2013;1958;75342;1;5;0;1;38;204;97;97;21;118;1;5;2;10;4;0
10092;18/2/2013;1954;70044;3;3;0;1;46;1073;0;250;153;14;4;7;10;5;5;0
7500;24/4/2014;1967;79146;3;5;1;1;33;245;16;223;21;43;2;8;1;8;6;0
5796;26/11/2013;1963;77437;3;4;0;0;70;560;21;442;29;44;1;4;5;13;1;0
10556;24/5/2014;1959;54984;3;4;0;1;51;173;13;131;32;3;4;6;1;6;7;0
1064;11/12/2013;1971;42403;5;4;1;0;18;22;1;11;0;5;1;1;0;3;8;0
48;24/4/2014;1964;55761;3;6;0;1;97;136;1;12;0;3;2;4;1;3;6;0
7610;18/4/2013;1983;37292;3;6;1;0;32;275;0;86;10;23;5;6;3;5;8;0
263;28/5/2014;1945;45576;5;5;0;0;9;56;19;29;2;14;1;3;1;3;8;0
10814;16/1/2013;1947;70321;3;6;0;0;6;303;23;751;82;26;1;6;5;13;4;0
9710;20/1/2013;1969;58086;5;3;0;1;80;708;7;62;0;0;2;11;3;7;8;0
9292;26/10/2012;1952;81795;3;4;0;0;74;324;132;693;27;118;1;4;11;7;2;0
10250;20/11/2012;1947;28389;2;6;0;0;49;1;5;3;7;4;1;1;0;2;7;0
7881;28/9/2013;1946;66835;4;4;0;0;21;620;26;195;34;17;1;6;4;13;2;0
5847;29/5/2013;1969;69901;3;3;0;1;95;312;21;206;102;92;3;7;3;10;5;0
737;3/3/2013;1949;80360;5;4;0;0;56;1493;86;454;112;43;2;4;4;5;2;0
3571;16/10/2012;1961;63342;5;6;0;1;48;918;21;118;13;10;3;8;3;5;6;0
7807;12/9/2012;1974;44989;3;4;0;1;26;98;0;106;49;10;5;5;1;5;6;0
3878;27/2/2014;1980;31859;1;5;1;0;3;3;4;7;15;8;1;1;0;3;7;0
5092;12/2/2013;1949;51569;5;7;0;1;39;380;0;47;6;0;4;7;1;7;8;0
2154;25/12/2012;1971;30372;3;7;1;1;33;15;0;12;7;3;3;2;0;3;7;0
5394;17/3/2013;1979;16014;2;5;1;1;42;3;9;4;7;8;4;1;1;4;3;0
3798;6/11/2013;1968;41120;3;4;1;1;80;24;2;23;0;8;3;2;1;3;6;0
3524;4/8/2013;1971;39763;4;5;1;0;9;80;1;60;4;6;2;5;1;2;9;0
5247;10/5/2014;1955;38725;5;4;1;1;52;31;0;6;2;1;2;1;0;4;4;0
5883;26/5/2013;1972;77981;3;4;1;0;78;138;120;204;16;126;3;7;4;7;5;0
2118;10/9/2013;1964;62905;1;4;0;1;68;166;75;96;119;107;3;7;2;8;4;0
8812;10/3/2013;1979;13533;1;3;1;0;45;12;3;8;8;0;2;2;0;3;7;0
6616;23/10/2013;1975;59481;3;6;0;1;47;178;3;85;71;66;2;3;3;8;2;0
2797;20/8/2013;1977;72117;3;4;0;1;34;707;20;171;65;60;1;9;7;9;5;0
4328;7/9/2013;1986;21955;1;4;1;0;81;5;1;7;17;14;2;2;1;3;6;0
9167;26/3/2013;1956;67131;3;4;0;1;72;465;71;250;93;35;3;9;2;12;6;0
10560;16/6/2014;1980;36802;5;5;1;0;23;16;1;2;0;0;1;1;0;3;5;0
2631;8/5/2013;1982;71853;3;6;0;0;29;358;108;413;141;97;1;2;8;6;1;0
8312;15/6/2014;1961;28249;2;4;0;0;80;1;9;7;2;14;1;2;0;3;6;0
5534;20/10/2013;1975;47808;4;4;0;1;30;123;1;26;2;0;2;3;2;3;7;0
5093;18/9/2012;1974;25509;5;3;1;0;15;40;3;30;10;7;3;3;0;3;9;0
7592;18/4/2013;1946;51012;5;4;0;0;86;102;9;63;2;9;1;4;1;4;6;0
8895;5/10/2012;1985;70596;3;5;0;0;68;347;44;534;17;0;1;3;5;12;2;0
8584;8/6/2013;1952;85431;5;6;0;0;54;376;53;462;168;53;1;2;7;7;0;0
2694;18/3/2014;1967;42664;3;4;0;1;44;21;0;3;0;0;1;1;0;3;6;0
8910;29/10/2012;1955;42586;3;6;1;1;7;194;2;56;0;0;5;4;1;6;8;0
7433;29/8/2012;1985;29760;3;5;1;0;87;64;4;68;7;5;4;3;1;4;8;0
164;13/10/2012;1977;28973;5;4;0;0;59;206;0;46;3;2;2;5;1;5;8;0
10477;6/8/2013;1973;39435;5;6;1;0;16;71;0;18;0;0;1;3;1;2;7;0
2681;1/8/2013;1984;65370;1;4;0;0;1;71;22;112;138;89;1;2;3;13;1;0
5150;17/12/2012;1979;20194;2;5;1;0;64;0;4;7;11;10;2;2;0;3;6;0
5283;17/2/2014;1976;42473;5;5;1;1;72;93;1;21;0;4;3;2;1;4;5;0
9645;14/10/2012;1968;64590;3;4;0;0;98;920;138;168;36;46;1;9;4;10;6;0
10678;28/11/2013;1959;71232;3;6;0;1;91;653;17;170;34;26;2;11;2;10;7;0
7261;1/1/2013;1971;34600;3;6;1;1;8;199;33;60;8;3;5;5;2;5;8;0
9648;3/11/2012;1967;46904;3;5;1;1;20;153;4;56;0;9;4;5;1;4;8;0
2870;21/9/2012;1973;49094;3;4;0;1;6;376;0;38;11;8;5;6;3;6;6;0
8008;9/12/2013;1983;36075;3;6;1;0;54;46;0;30;12;1;1;2;0;4;6;0
1513;28/8/2012;1979;60839;1;6;1;1;72;600;21;128;223;150;13;2;2;12;8;0
6173;2/11/2013;1979;77298;3;6;0;1;46;425;115;292;23;35;1;6;6;11;3;0
1419;5/8/2013;1950;34026;3;6;1;1;11;18;6;15;12;8;3;2;1;3;5;0
9150;12/4/2014;1963;48918;5;5;1;1;21;52;0;9;0;0;2;1;0;4;4;0
7960;15/8/2013;1962;82122;1;6;0;0;89;734;22;350;151;25;1;3;9;13;1;0
1250;7/2/2014;1976;37697;3;5;1;0;82;34;6;21;11;4;1;2;1;3;6;0
9905;13/7/2013;1952;34074;3;6;1;1;69;135;1;41;10;1;5;3;3;3;6;0
10691;14/6/2013;1960;28520;4;4;1;1;55;11;0;10;0;2;1;1;1;2;6;0
7002;3/10/2013;1955;62535;3;5;0;1;13;163;48;90;0;45;1;3;2;8;3;0
2952;16/4/2014;1977;36273;4;5;1;0;80;29;3;30;3;2;2;3;0;3;6;0
8439;6/6/2014;1964;63404;3;6;0;2;97;734;26;70;11;44;2;6;3;4;4;0
762;2/5/2014;1981;75774;1;6;1;0;27;340;21;134;258;14;1;7;5;8;4;0
2831;27/6/2014;1976;78416;3;6;0;1;99;453;38;279;188;38;2;7;7;10;3;0
6977;14/10/2012;1974;75702;3;6;0;1;87;1073;0;629;145;37;1;10;5;13;6;0
6289;28/4/2013;1951;59385;4;6;1;1;85;135;0;10;0;4;2;3;1;4;5;0
4168;20/3/2013;1966;37070;3;5;1;1;30;231;7;137;4;15;9;5;1;8;7;0
8397;10/1/2014;1951;44689;3;4;1;1;82;18;0;5;0;0;2;1;1;2;7;0
9284;8/6/2013;1958;53977;3;6;0;1;21;620;16;165;0;24;5;5;5;12;5;0
6237;7/12/2013;1966;7144;5;5;0;2;92;81;4;33;5;2;0;23;1;1;0;0
3130;4/6/2013;1964;18701;3;5;1;1;95;12;4;2;10;6;4;2;0;4;5;0
1619;28/4/2014;1956;90369;3;4;0;0;2;292;51;981;224;23;1;4;6;6;1;0
1990;5/11/2012;1974;63159;5;5;0;0;74;965;34;586;89;86;1;3;5;8;3;0
5513;4/10/2012;1966;37758;3;6;1;1;49;27;2;10;0;0;2;1;0;3;8;0
269;16/11/2012;1963;46757;5;5;0;1;71;777;30;163;0;51;6;4;4;7;9;0
8093;28/6/2014;1969;79734;4;4;0;0;72;572;8;232;23;62;1;4;3;6;1;0
10513;20/1/2013;1992;63207;3;6;0;0;68;438;169;565;91;169;1;2;3;6;7;0
10177;14/2/2013;1954;72071;3;3;0;1;4;531;69;300;150;138;3;5;4;8;2;0
2549;21/7/2013;1983;21840;5;6;1;0;80;17;0;9;0;0;1;1;0;3;9;0
5782;28/9/2013;1982;58582;1;6;0;1;15;402;35;106;101;77;2;9;2;9;5;0
10057;19/7/2013;1951;72282;3;5;0;0;70;503;27;419;90;139;1;5;7;9;7;0
10307;31/8/2013;1956;50387;3;4;0;2;91;369;9;87;12;14;3;6;2;8;5;0
8566;15/6/2014;1961;32583;5;6;1;1;10;5;0;3;0;0;1;1;0;2;7;0
2415;7/4/2014;1962;62568;3;6;0;1;99;362;17;398;80;35;3;5;3;5;4;0
5684;11/10/2013;1971;44635;4;3;1;1;25;56;0;9;0;0;2;2;0;3;7;0
8334;4/10/2013;1971;33316;4;5;1;1;34;79;1;31;4;4;3;2;1;4;6;0
9166;9/8/2013;1968;63967;3;4;0;1;57;387;84;141;73;35;3;4;4;12;2;0
1440;4/9/2012;1978;52513;1;6;0;0;84;367;17;241;104;188;2;9;5;9;7;0
78;15/9/2013;1969;25293;3;4;1;0;51;15;0;11;0;2;1;1;1;2;8;0
5441;25/8/2013;1965;54111;5;7;0;1;97;267;6;54;8;3;2;5;2;6;5;0
5302;15/2/2013;1986;78394;3;6;0;0;13;298;27;697;216;24;1;4;6;5;2;0
4687;23/5/2013;1958;80739;4;4;0;0;92;674;92;736;39;0;1;3;11;9;1;0
1087;22/5/2013;1975;22669;4;6;1;0;30;16;14;36;37;22;3;4;1;2;9;0
6859;8/10/2013;1987;29236;3;5;1;0;30;37;4;24;16;9;2;4;0;3;9;0
9860;15/3/2013;1959;44911;3;6;0;1;11;159;0;22;2;1;3;4;1;4;7;0
7129;17/2/2013;1962;54693;5;4;0;1;72;686;17;142;23;26;8;6;4;13;6;0
5866;20/3/2014;1974;48186;3;6;1;0;39;97;3;66;12;7;3;4;1;4;7;0
10521;11/9/2013;1977;54809;3;4;1;1;0;63;6;57;13;13;4;2;1;5;4;0
7393;10/12/2012;1978;41580;3;6;1;1;15;56;5;24;4;0;3;2;1;3;5;0
7849;9/9/2013;1970;80336;5;4;0;0;12;209;19;456;160;142;1;2;9;13;1;0
332;22/3/2013;1957;47743;3;4;0;1;56;198;2;43;0;12;3;4;1;6;6;0
9847;3/8/2012;1955;62972;1;4;0;1;39;313;15;47;20;0;2;7;4;3;6;0
531;22/9/2012;1954;57333;5;3;0;1;55;941;14;397;76;58;11;8;5;9;6;0
9576;11/2/2013;1982;32313;5;6;1;0;60;86;4;56;2;4;3;4;0;4;9;0
6906;3/6/2013;1953;84953;4;7;0;0;73;167;48;602;63;72;1;3;10;4;2;0
7419;23/4/2014;1968;27071;4;3;1;0;90;8;3;19;0;2;2;2;0;3;6;0
3170;31/8/2013;1957;68148;4;6;0;0;86;389;66;408;37;57;1;4;4;6;2;0
8527;7/12/2013;1965;65735;4;6;1;1;37;239;7;119;4;15;5;6;2;6;7;0
7872;12/9/2012;1975;86836;5;4;0;0;7;179;21;273;0;21;1;6;10;6;5;0
9931;23/6/2014;1963;4023;5;4;1;1;29;5;0;1;1;1;15;0;0;0;19;0
10595;8/7/2013;1990;30093;3;4;0;0;19;2;6;28;13;4;1;2;0;3;7;0
4609;11/1/2014;1966;57705;5;4;0;1;14;383;0;53;6;4;3;8;1;6;6;0
5010;2/2/2014;1988;25008;3;5;1;0;72;2;8;8;6;1;2;1;0;3;8;0
4427;18/9/2012;1995;83257;1;5;0;0;56;536;27;590;38;107;1;5;10;12;6;1
11148;19/5/2013;1975;22280;3;6;1;0;85;2;1;4;3;1;1;1;0;2;8;0
1168;29/10/2012;1978;72159;5;4;0;0;62;322;53;899;34;40;1;4;6;10;2;0
9595;11/1/2013;1961;64260;3;6;0;0;1;539;169;816;20;0;1;4;5;4;3;0
10163;10/9/2013;1984;82733;5;5;0;0;28;712;50;420;65;38;1;8;4;7;4;0
2886;12/8/2013;1971;74290;4;3;0;1;70;1121;0;72;0;12;4;10;8;10;6;0
6710;17/11/2012;1951;58217;4;5;2;1;84;68;1;13;3;5;1;2;0;4;6;0
5316;4/7/2013;1976;21024;4;6;0;0;89;36;4;18;6;2;1;2;0;4;7;0
9029;26/1/2013;1972;70116;5;4;0;0;73;707;44;603;95;58;1;2;8;12;1;0
521;18/9/2012;1985;54006;3;6;1;0;42;174;77;203;6;24;2;8;1;7;7;0
1459;7/11/2012;1966;69063;5;4;0;1;16;666;35;124;69;8;1;5;3;5;3;0
10241;15/12/2013;1975;11448;1;3;0;0;16;0;0;0;6;2;1;1;0;2;6;0
1630;7/8/2013;1979;61825;3;5;0;1;56;162;50;100;55;30;1;4;2;8;4;0
3254;14/10/2013;1971;70886;3;4;1;0;65;407;70;239;103;88;1;5;4;4;2;0
9064;9/11/2012;1982;69109;3;4;0;0;10;823;25;459;124;29;1;6;6;7;4;0
3678;7/10/2012;1973;60208;3;7;1;1;13;488;23;71;15;0;11;8;3;7;7;0
4227;6/9/2013;1968;32889;4;6;1;1;78;28;0;13;4;2;3;2;1;3;5;0
9467;11/5/2014;1984;34738;3;5;1;0;51;3;2;10;3;0;1;1;0;3;6;0
8486;1/10/2012;1971;30538;4;6;1;0;27;284;0;52;8;3;4;9;0;4;10;0
2186;10/3/2014;1977;82326;1;6;0;0;30;938;142;754;159;81;1;5;10;6;2;0
3286;1/3/2014;1967;26642;5;3;1;0;71;13;2;15;2;2;2;2;0;3;6;0
8602;12/6/2013;1964;69932;3;3;0;1;97;412;172;153;150;105;2;7;6;11;4;0
3722;16/4/2014;1972;44503;3;5;1;1;83;31;1;8;0;0;2;2;0;3;6;0
6715;2/1/2013;1948;60200;5;5;0;1;3;502;19;132;0;6;6;6;2;11;6;0
4796;19/4/2014;1952;49638;3;3;0;1;71;18;10;3;3;5;1;1;0;3;2;0
9612;7/2/2014;1987;23830;1;5;0;0;3;1;8;6;4;8;1;1;0;3;7;0
3766;16/8/2012;1959;33051;4;7;0;0;15;100;71;243;108;94;3;9;1;8;9;0
1399;21/1/2014;1958;72905;3;4;0;0;52;407;114;445;181;165;1;3;7;9;1;0
1570;19/2/2013;1951;69702;5;6;0;1;8;664;9;240;50;19;2;7;7;10;4;0
3426;15/7/2013;1975;70300;3;3;1;0;89;1045;61;338;60;46;3;5;5;13;8;0
3074;15/10/2012;1984;70643;5;4;0;0;66;1218;107;304;23;143;1;5;8;4;6;0
8341;30/4/2014;1969;30396;5;4;1;0;22;15;0;6;0;1;2;1;1;2;7;0
5180;18/4/2014;1968;50616;5;3;0;1;56;128;0;16;0;1;2;4;0;4;7;0
6461;19/5/2013;1969;62772;4;5;0;1;74;581;49;157;43;8;1;5;6;11;2;0
7679;19/5/2014;1985;30298;5;5;0;0;48;6;3;12;6;1;1;1;1;3;3;0
10702;3/11/2012;1984;52413;3;5;1;0;67;185;8;133;56;56;2;7;1;7;7;0
7505;19/1/2014;1957;44155;5;4;1;1;24;22;1;9;0;0;1;1;1;2;4;0
5113;7/11/2013;1971;86979;5;3;0;0;67;584;100;835;65;83;1;5;5;5;2;0
10858;9/9/2013;1975;76532;3;6;1;1;38;355;30;177;90;138;4;9;5;7;5;0
2961;26/2/2013;1982;42081;3;4;1;0;86;175;10;110;54;6;2;6;3;4;6;0
2747;31/8/2012;1988;67546;5;4;0;0;90;864;134;768;150;38;1;4;10;5;3;0
3010;2/5/2014;1989;88420;4;6;0;0;87;957;153;612;99;95;1;4;7;8;1;0
5790;27/1/2013;1985;31158;3;4;1;0;62;25;6;16;20;0;2;2;0;3;8;0
6892;3/6/2014;1968;61671;3;3;0;1;23;641;7;56;0;0;8;10;4;6;8;0
1743;26/5/2014;1974;69719;3;5;0;0;99;273;86;208;177;14;1;2;3;5;1;0
3578;20/10/2013;1949;49160;3;3;0;1;29;122;21;43;25;10;2;3;1;6;6;0
8462;9/9/2012;1978;24882;2;6;1;0;52;1;4;10;29;0;1;1;1;2;6;0
5558;31/3/2014;1954;90933;5;5;0;0;90;1020;31;430;62;63;1;4;6;4;1;0
4619;28/5/2014;1945;113734;5;5;0;0;9;6;2;3;1;262;0;27;0;0;1;0
8780;13/6/2013;1950;59292;5;6;0;1;71;378;14;68;19;14;2;3;5;8;3;0
10789;23/2/2013;1964;45759;5;4;1;1;13;42;1;18;3;0;2;2;0;3;7;0
10779;13/4/2014;1983;22148;3;5;0;0;16;15;5;14;0;4;1;1;0;3;7;0
5896;18/3/2014;1987;73395;4;4;0;0;94;272;7;80;20;7;1;4;4;6;2;0
2337;24/10/2013;1971;29819;3;3;1;0;77;9;1;24;2;1;3;3;0;3;6;0
10951;25/1/2014;1968;45688;3;4;0;1;20;279;0;18;0;0;2;3;1;8;4;0
544;11/5/2013;1954;62820;3;4;0;0;51;398;61;265;138;61;1;3;4;6;1;0
17;6/9/2013;1971;60491;5;4;0;1;81;637;47;237;12;19;4;6;11;7;5;0
10680;5/2/2014;1986;33235;3;6;1;0;71;45;0;16;2;1;1;3;0;3;7;0
3265;19/3/2013;1959;35701;3;4;0;0;36;21;1;9;7;3;1;1;0;3;6;0
5623;26/9/2013;1980;31535;4;4;1;0;95;15;4;13;0;0;1;1;1;2;7;0
5832;20/4/2014;1960;92556;1;6;0;0;32;493;183;352;184;23;0;3;5;13;0;0
5544;10/11/2012;1970;67384;3;5;0;1;32;957;40;175;158;53;2;7;8;5;5;0
6417;14/10/2012;1971;80573;4;6;0;0;85;829;138;430;60;92;1;4;6;13;2;0
5831;22/8/2012;1967;77870;3;4;0;1;93;1017;50;500;65;50;3;5;5;5;8;0
7101;25/1/2013;1963;52278;5;7;0;1;24;953;0;71;0;0;6;10;5;10;8;0
10176;24/8/2012;1968;57107;3;5;0;1;44;159;0;120;0;0;7;4;4;8;8;0
2326;16/2/2013;1990;18929;3;4;0;0;15;32;0;8;23;4;1;1;0;4;6;0
4385;31/5/2013;1981;36038;5;5;1;0;82;23;0;15;0;2;2;3;0;3;6;0
2929;20/2/2013;1976;20180;3;5;0;0;27;18;42;24;15;20;1;2;1;4;7;0
10686;26/12/2012;1965;34230;5;6;1;1;72;15;0;4;0;0;1;1;0;2;7;0
2546;22/6/2014;1977;31878;1;5;0;1;7;23;4;5;10;5;1;1;0;4;3;0
3283;19/1/2014;1972;70932;1;4;0;1;57;200;193;100;46;185;2;6;2;12;3;0
3138;20/10/2012;1956;91249;3;5;0;0;84;1324;27;119;71;108;0;7;9;6;4;0
4994;1/10/2013;1943;77598;4;5;0;0;53;1193;33;281;129;66;1;7;5;13;3;0
7966;8/1/2013;1959;80982;3;5;1;1;48;505;137;401;104;22;3;11;5;11;5;1
3112;5/9/2013;1977;22701;4;4;1;0;2;2;4;9;0;4;1;1;0;3;5;0
10872;23/11/2012;1969;55212;5;4;0;1;65;1103;0;45;0;0;3;4;2;11;8;0
2181;23/6/2013;1970;70617;3;4;0;0;45;353;61;753;40;46;1;3;3;7;2;0
1867;13/11/2012;1957;64849;3;5;0;0;42;652;48;350;94;84;1;9;3;6;5;0
1518;17/6/2013;1965;62694;4;4;1;1;29;379;6;157;25;91;5;9;3;7;7;0
5734;20/11/2013;1974;61917;5;4;1;1;83;46;4;36;2;2;1;2;0;4;5;0
2878;28/9/2013;1947;67472;5;4;0;1;93;162;31;127;8;17;2;4;2;7;3;0
1458;7/1/2014;1982;21059;4;4;1;0;40;8;3;19;3;3;3;3;0;3;6;0
7007;1/4/2014;1968;29543;4;4;2;0;47;17;3;18;3;4;2;3;1;2;7;0
6200;8/4/2013;1951;75903;3;4;0;1;50;340;108;185;130;38;2;6;6;9;3;0
1403;6/9/2012;1975;34984;1;6;1;1;40;8;4;15;3;5;2;1;0;3;7;0
4827;10/3/2013;1956;54998;5;5;0;1;3;154;22;202;39;30;5;4;2;9;4;0
6250;19/11/2012;1949;54356;5;7;0;1;62;710;15;30;20;0;3;11;2;8;8;0
9291;23/3/2014;1959;34242;4;4;0;1;25;8;2;4;0;0;1;0;0;3;5;0
2478;31/8/2013;1973;25410;3;4;1;0;48;2;2;4;13;13;1;1;0;4;4;0
1139;6/2/2014;1984;73356;5;4;0;0;56;1050;14;322;0;14;1;5;11;5;2;0
5138;14/1/2013;1950;28320;3;6;0;1;68;19;1;14;3;2;1;1;0;3;8;0
5393;7/8/2012;1977;23763;3;5;1;0;64;22;0;6;6;2;1;1;0;3;7;0
10413;25/4/2014;1984;72570;3;4;0;0;67;274;83;216;151;141;1;4;6;12;1;0
5015;14/9/2012;1976;34529;4;4;1;0;94;68;6;38;3;6;2;2;2;3;7;0
10868;6/2/2013;1951;70792;3;7;0;0;82;344;45;654;104;11;2;3;4;10;3;0
10676;2/11/2012;1982;63211;3;4;0;0;3;145;193;459;205;26;2;3;8;7;2;0
2495;20/6/2014;1974;83891;4;4;0;1;24;217;38;350;111;85;1;4;7;10;1;0
7842;31/3/2013;1968;36065;3;5;1;1;54;18;7;34;10;2;3;3;0;3;8;0
9955;12/2/2013;1954;39898;3;6;0;1;20;69;8;26;12;7;2;3;0;4;7;0
6663;8/7/2013;1940;51141;5;5;0;0;96;144;0;7;0;0;1;3;1;4;5;0
2162;18/9/2013;1976;56939;3;4;0;1;19;256;34;103;90;29;2;3;3;10;3;0
3434;12/5/2014;1951;80872;3;5;0;0;60;483;72;567;94;12;1;4;4;10;1;0
7919;13/8/2012;1976;72335;5;6;0;0;2;1285;105;653;28;21;1;10;4;8;8;0
5626;23/11/2013;1964;61798;5;5;0;0;13;338;4;89;11;8;1;4;2;9;4;0
6428;3/5/2014;1950;76842;5;7;0;0;37;605;10;345;84;54;1;1;8;7;0;0
8514;17/1/2014;1976;29478;3;6;1;0;59;8;0;7;3;1;1;1;0;3;6;0
10448;22/10/2012;1956;46998;3;5;0;1;55;172;41;86;45;6;5;5;3;5;7;0
2109;23/4/2013;1990;96843;3;5;0;0;60;448;71;951;40;17;1;6;11;10;2;0
7530;7/5/2014;1950;56551;5;7;1;1;48;67;4;32;17;2;3;2;1;4;4;0
8925;3/7/2013;1965;70053;4;4;0;1;38;512;53;98;81;179;3;8;5;10;5;0
3009;9/7/2013;1962;71670;5;7;0;0;8;1462;16;128;0;0;1;5;3;6;6;0
6355;17/6/2014;1978;44359;3;4;1;1;19;20;0;14;7;3;3;2;0;4;3;0
3517;6/5/2013;1952;40887;3;5;1;1;32;50;4;44;10;10;3;3;1;3;9;0
1158;5/1/2014;1966;48877;3;3;0;1;27;102;1;15;2;0;1;3;0;4;7;0
6203;24/8/2013;1947;74485;3;6;0;0;58;499;149;815;173;49;1;6;7;12;3;0
7165;22/10/2013;1972;64474;3;6;0;1;59;381;35;172;56;86;2;8;2;10;5;0
3595;28/2/2014;1963;77226;3;6;0;1;29;631;43;239;128;76;2;6;8;12;3;0
8537;27/2/2013;1949;72643;3;7;0;0;60;526;80;553;123;94;1;3;10;7;2;0
4331;23/1/2014;1978;85738;4;6;0;0;41;913;26;376;17;26;1;3;6;11;1;0
6281;14/2/2013;1966;55686;3;3;0;1;27;673;0;199;37;47;2;6;3;5;4;0
4338;25/3/2014;1983;39062;3;5;1;0;28;23;0;9;0;0;1;1;0;3;4;0
2452;1/1/2013;1971;34600;3;6;1;1;8;199;33;60;8;3;5;5;2;5;8;0
9507;7/4/2013;1975;40794;3;4;0;1;18;261;23;73;4;23;2;6;3;5;7;0
8360;7/11/2013;1971;54690;1;4;1;1;76;111;16;37;7;9;3;3;1;5;3;0
10311;5/10/2013;1969;4428;3;4;0;1;0;16;4;12;2;4;0;25;0;0;1;0
5117;2/8/2012;1963;32632;1;4;0;0;32;63;151;137;153;19;2;4;4;8;5;0
4867;20/9/2013;1968;38236;5;5;1;1;2;58;0;18;2;0;4;3;0;4;7;0
9289;10/4/2014;1979;36781;3;4;1;0;16;29;1;17;0;3;1;2;1;2;8;0
10913;5/12/2012;1984;31385;4;5;1;0;56;3;2;12;0;1;1;1;0;2;8;0
3032;27/2/2013;1984;24570;3;4;1;0;97;28;34;62;11;14;3;4;0;4;9;0
8524;18/9/2012;1974;25509;5;3;1;0;15;40;3;30;10;7;3;3;0;3;9;0
3334;12/2/2014;1951;94642;3;4;0;0;35;879;143;797;106;143;0;5;7;9;1;0
4470;10/6/2013;1962;58646;4;4;0;1;3;62;1;44;6;5;1;2;1;4;4;0
1406;12/2/2013;1975;53201;3;5;1;1;49;280;7;81;20;0;8;6;3;5;7;0
8619;24/12/2012;1957;21994;3;6;0;1;4;9;0;6;3;1;1;0;0;3;5;0
10821;6/2/2013;1978;57113;3;4;1;1;45;182;4;33;0;2;6;4;1;5;7;0
4552;22/6/2013;1991;51373;3;4;0;0;37;83;2;101;64;26;1;3;5;3;4;0
898;21/10/2013;1986;23477;3;4;1;0;39;38;15;54;3;8;3;3;0;4;8;0
9797;13/4/2014;1956;58116;3;4;0;1;38;228;19;130;4;11;2;3;3;8;2;0
10949;16/12/2013;1963;72968;5;3;0;0;8;1092;37;592;145;37;1;5;5;8;3;0
8212;28/3/2013;1971;39791;4;4;0;1;89;85;15;27;13;13;2;3;1;4;7;0
6248;17/10/2013;1947;91712;4;5;0;0;47;1276;24;746;94;29;0;9;7;11;3;0
10164;3/4/2014;1958;94472;3;5;0;1;75;1017;33;417;108;100;1;5;5;5;5;0
4547;17/4/2013;1960;13672;3;6;1;1;86;6;2;9;2;1;2;1;0;3;8;0
6815;23/5/2014;1980;96547;1;4;0;0;4;448;21;125;52;101;0;7;6;8;2;0
4122;29/8/2012;1975;79205;3;4;0;0;73;504;23;117;179;28;1;6;5;4;4;0
10841;25/12/2012;1975;56559;5;6;0;1;46;226;22;133;41;31;3;4;3;8;4;0
5370;16/1/2013;1973;32644;5;4;1;0;38;239;3;141;0;7;4;7;1;6;8;0
176;2/1/2014;1980;67506;1;5;0;1;73;90;38;67;33;36;1;4;1;6;3;0
4860;8/3/2013;1970;24206;3;5;1;0;66;7;2;8;3;2;1;1;0;3;6;0
10757;24/12/2013;1967;28420;5;3;1;0;36;4;2;5;2;0;1;1;0;2;6;0
4023;6/9/2012;1970;22979;3;4;1;0;29;16;17;19;20;21;3;3;2;2;8;0
6679;12/6/2014;1966;33279;3;5;0;0;29;10;3;3;0;0;1;0;0;3;3;0
9923;18/9/2013;1972;46423;4;5;1;1;6;68;0;16;0;0;3;2;0;4;7;0
